subbasin,huc8,area_m2,huc8_id,pca_name,internal_mwh,colocation_mwh,hyperscale_mwh,total_mwh,scarcity_factor,plant_state,lat,lon,primary_fuel,co2_tons,water_intensity_m3_per_mwh,carbon_intensity_tons_per_mwh,water_footprint,carbon_footprint
Pajaro,18060002.0,3368626611.39,18060002,California Independent System Operator,2894826.1127702314,3267938.3505196967,3326294.628847473,9489059.0921374,0.7823621007680904,CA,36.831667,-121.404167,SUN,0.0,0.0076,0.0,7423880.205637165,0.0
Pajaro,18060002.0,3368626611.39,18060002,California Independent System Operator,2894826.1127702314,3267938.3505196967,3326294.628847473,9489059.0921374,0.7823621007680904,CA,37.003832,-121.593567,SUN,0.0,0.0076,0.0,7423880.205637165,0.0
Pajaro,18060002.0,3368626611.39,18060002,California Independent System Operator,2894826.1127702314,3267938.3505196967,3326294.628847473,9489059.0921374,0.7823621007680904,CA,36.999,-121.5363,NG,18038.89,0.797026152611596,0.7030238902529327,7423880.205637165,6671035.2377943965
Pajaro,18060002.0,3368626611.39,18060002,California Independent System Operator,2894826.1127702314,3267938.3505196967,3326294.628847473,9489059.0921374,0.7823621007680904,CA,36.8625,-121.428889,SUN,0.0,0.0076,0.0,7423880.205637165,0.0
Carrizo Plain,18060003.0,1153505559.87,18060003,California Independent System Operator,2894826.1127702314,3267938.3505196967,3326294.628847473,9489059.0921374,22.561810720577206,CA,35.323739,-119.91663,SUN,0.0,0.0076,0.0,214090355.15317622,0.0
Carrizo Plain,18060003.0,1153505559.87,18060003,California Independent System Operator,2894826.1127702314,3267938.3505196967,3326294.628847473,9489059.0921374,22.561810720577206,CA,35.405556,-120.068611,SUN,0.0,0.0076,0.0,214090355.15317622,0.0
Estrella,18060004.0,2459936575.5,18060004,California Independent System Operator,2894826.1127702314,3267938.3505196967,3326294.628847473,9489059.0921374,2.996646008636843,CA,35.615573,-120.404352,SUN,0.0,0.0076,0.0,28435351.054172684,0.0
Estrella,18060004.0,2459936575.5,18060004,California Independent System Operator,2894826.1127702314,3267938.3505196967,3326294.628847473,9489059.0921374,2.996646008636843,CA,35.670278,-120.566944,SUN,0.0,0.0076,0.0,28435351.054172684,0.0
Salinas,18060005.0,8622347647.32,18060005,California Independent System Operator,2894826.1127702314,3267938.3505196967,3326294.628847473,9489059.0921374,0.8672825748206053,CA,35.953293,-120.859952,NG,16003.319,0.797026152611596,0.3263252992394119,8229695.6020538,3096520.047742199
Salinas,18060005.0,8622347647.32,18060005,California Independent System Operator,2894826.1127702314,3267938.3505196967,3326294.628847473,9489059.0921374,0.8672825748206053,CA,36.534167,-121.408611,LFG,0.0,1.93755189619717,0.0,8229695.6020538,0.0
Salinas,18060005.0,8622347647.32,18060005,California Independent System Operator,2894826.1127702314,3267938.3505196967,3326294.628847473,9489059.0921374,0.8672825748206053,CA,36.421111,-121.340278,WND,0.0,0.0038,0.0,8229695.6020538,0.0
Salinas,18060005.0,8622347647.32,18060005,California Independent System Operator,2894826.1127702314,3267938.3505196967,3326294.628847473,9489059.0921374,0.8672825748206053,CA,36.464,-121.382,WND,0.0,0.0038,0.0,8229695.6020538,0.0
Salinas,18060005.0,8622347647.32,18060005,California Independent System Operator,2894826.1127702314,3267938.3505196967,3326294.628847473,9489059.0921374,0.8672825748206053,CA,36.474,-121.371,WND,0.0,0.0038,0.0,8229695.6020538,0.0
Salinas,18060005.0,8622347647.32,18060005,California Independent System Operator,2894826.1127702314,3267938.3505196967,3326294.628847473,9489059.0921374,0.8672825748206053,CA,36.274508,-121.191589,WND,0.0,0.0038,0.0,8229695.6020538,0.0
Salinas,18060005.0,8622347647.32,18060005,California Independent System Operator,2894826.1127702314,3267938.3505196967,3326294.628847473,9489059.0921374,0.8672825748206053,CA,36.224758,-121.124633,NG,5641.163,0.797026152611596,0.6571718313140726,8229695.6020538,6235942.3410273865
Salinas,18060005.0,8622347647.32,18060005,California Independent System Operator,2894826.1127702314,3267938.3505196967,3326294.628847473,9489059.0921374,0.8672825748206053,CA,36.225,-121.1278,NG,5350.994,0.797026152611596,0.014281008719138066,8229695.6020538,135513.33563123056
Salinas,18060005.0,8622347647.32,18060005,California Independent System Operator,2894826.1127702314,3267938.3505196967,3326294.628847473,9489059.0921374,0.8672825748206053,CA,36.7131,-121.7686,LFG,0.0,1.93755189619717,0.0,8229695.6020538,0.0
Salinas,18060005.0,8622347647.32,18060005,California Independent System Operator,2894826.1127702314,3267938.3505196967,3326294.628847473,9489059.0921374,0.8672825748206053,CA,36.7056,-121.7714,OBG,1259.697,1.93755189619717,0.14469297036526532,8229695.6020538,1373000.1460128883
Salinas,18060005.0,8622347647.32,18060005,California Independent System Operator,2894826.1127702314,3267938.3505196967,3326294.628847473,9489059.0921374,0.8672825748206053,CA,36.721111,-121.787778,SUN,0.0,0.0076,0.0,8229695.6020538,0.0
Salinas,18060005.0,8622347647.32,18060005,California Independent System Operator,2894826.1127702314,3267938.3505196967,3326294.628847473,9489059.0921374,0.8672825748206053,CA,35.798576,-120.883331,WAT,0.0,0.0,0.0,8229695.6020538,0.0
Salinas,18060005.0,8622347647.32,18060005,California Independent System Operator,2894826.1127702314,3267938.3505196967,3326294.628847473,9489059.0921374,0.8672825748206053,CA,35.9515,-120.8679,NG,117161.466,0.797026152611596,0.38866227674424775,8229695.6020538,3688039.3109108265
Salinas,18060005.0,8622347647.32,18060005,California Independent System Operator,2894826.1127702314,3267938.3505196967,3326294.628847473,9489059.0921374,0.8672825748206053,CA,36.505,-121.451667,WND,0.0,0.0038,0.0,8229695.6020538,0.0
Salinas,18060005.0,8622347647.32,18060005,California Independent System Operator,2894826.1127702314,3267938.3505196967,3326294.628847473,9489059.0921374,0.8672825748206053,CA,36.6575,-121.623333,NG,0.0,0.797026152611596,0.0,8229695.6020538,0.0
Salinas,18060005.0,8622347647.32,18060005,California Independent System Operator,2894826.1127702314,3267938.3505196967,3326294.628847473,9489059.0921374,0.8672825748206053,CA,35.55795,-120.68287,SUN,0.0,0.0076,0.0,8229695.6020538,0.0
Central Coastal,18060006.0,2780927653.31,18060006,California Independent System Operator,2894826.1127702314,3267938.3505196967,3326294.628847473,9489059.0921374,0.2158828875933649,CA,35.186667,-120.599444,LFG,0.0,1.93755189619717,0.0,2048525.4773546956,0.0
Central Coastal,18060006.0,2780927653.31,18060006,California Independent System Operator,2894826.1127702314,3267938.3505196967,3326294.628847473,9489059.0921374,0.2158828875933649,CA,35.211536,-120.855542,NUC,0.0,2.389915712076211,0.0,2048525.4773546956,0.0
Central Coastal,18060006.0,2780927653.31,18060006,California Independent System Operator,2894826.1127702314,3267938.3505196967,3326294.628847473,9489059.0921374,0.2158828875933649,CA,35.32,-120.691,SUN,0.0,0.0076,0.0,2048525.4773546956,0.0
Cuyama,18060007.0,2962020901.11,18060007,California Independent System Operator,2894826.1127702314,3267938.3505196967,3326294.628847473,9489059.0921374,1.9707184127412982,CA,34.901,-119.596,SUN,0.0,0.0076,0.0,18700263.4724654,0.0
Santa Maria,18060008.0,1771832880.24,18060008,California Independent System Operator,2894826.1127702314,3267938.3505196967,3326294.628847473,9489059.0921374,0.5848962370723755,,,,,,,,5550114.956348577,
San Antonio,18060009.0,561096766.903,18060009,California Independent System Operator,2894826.1127702314,3267938.3505196967,3326294.628847473,9489059.0921374,3.3851583391137576,,,,,,,,32121967.51609214,
Santa Ynez,18060010.0,2322171321.91,18060010,California Independent System Operator,2894826.1127702314,3267938.3505196967,3326294.628847473,9489059.0921374,1.0398429702112537,CA,34.749708,-120.509982,SUN,0.0,0.0076,0.0,9867131.390878256,0.0
Alisal-Elkhorn Sloughs,18060011.0,477474095.662,18060011,California Independent System Operator,2894826.1127702314,3267938.3505196967,3326294.628847473,9489059.0921374,0.10506622281347207,CA,36.804837,-121.782241,NG,1717294.874,0.797026152611596,0.41095585741322166,996979.596864711,3899584.415254052
Carmel,18060012.0,837382942.524,18060012,California Independent System Operator,2894826.1127702314,3267938.3505196967,3326294.628847473,9489059.0921374,0.1,,,,,,,,948905.90921374,
Santa Barbara Coastal,18060013.0,979834451.403,18060013,California Independent System Operator,2894826.1127702314,3267938.3505196967,3326294.628847473,9489059.0921374,2.017646178370126,CA,34.431419,-119.900055,NG,5250.935,0.797026152611596,0.8452889568576949,19145563.81357932,8020996.861553848
Santa Barbara Coastal,18060013.0,979834451.403,18060013,California Independent System Operator,2894826.1127702314,3267938.3505196967,3326294.628847473,9489059.0921374,2.017646178370126,CA,34.4383,-119.9397,LFG,0.0,1.93755189619717,0.0,19145563.81357932,0.0
,,,18060014,,,,,,,,,,,,,,,
Ventura,18070101.0,690614852.876,18070101,California Independent System Operator,2894826.1127702314,3267938.3505196967,3326294.628847473,9489059.0921374,0.9161926026554588,,,,,,,,8693805.746376809,
Santa Clara,18070102.0,4210833904.23,18070102,California Independent System Operator,2894826.1127702314,3267938.3505196967,3326294.628847473,9489059.0921374,0.6563651371600859,CA,34.431664,-118.642855,LFG,0.001,1.93755189619717,2.1023420089980238e-08,6228287.572530925,0.19949247555265107
Santa Clara,18070102.0,4210833904.23,18070102,California Independent System Operator,2894826.1127702314,3267938.3505196967,3326294.628847473,9489059.0921374,0.6563651371600859,CA,34.38407,-118.494882,NG,96986.147,0.797026152611596,0.32786746515488036,6228287.572530925,3111153.7512439596
Santa Clara,18070102.0,4210833904.23,18070102,California Independent System Operator,2894826.1127702314,3267938.3505196967,3326294.628847473,9489059.0921374,0.6563651371600859,CA,34.587237,-118.656638,WAT,0.0,0.0,0.0,6228287.572530925,0.0
Santa Clara,18070102.0,4210833904.23,18070102,California Independent System Operator,2894826.1127702314,3267938.3505196967,3326294.628847473,9489059.0921374,0.6563651371600859,CA,34.5148,-118.6092,WAT,0.0,0.0,0.0,6228287.572530925,0.0
Santa Clara,18070102.0,4210833904.23,18070102,California Independent System Operator,2894826.1127702314,3267938.3505196967,3326294.628847473,9489059.0921374,0.6563651371600859,CA,34.463896,-118.593991,NG,75693.931,0.797026152611596,0.5656356700368402,6228287.572530925,5367350.297600309
Santa Clara,18070102.0,4210833904.23,18070102,California Independent System Operator,2894826.1127702314,3267938.3505196967,3326294.628847473,9489059.0921374,0.6563651371600859,CA,34.590183,-118.454676,WAT,0.0,0.0,0.0,6228287.572530925,0.0
Santa Clara,18070102.0,4210833904.23,18070102,California Independent System Operator,2894826.1127702314,3267938.3505196967,3326294.628847473,9489059.0921374,0.6563651371600859,CA,34.534337,-118.525113,WAT,0.0,0.2917232268165448,0.0,6228287.572530925,0.0
Santa Clara,18070102.0,4210833904.23,18070102,California Independent System Operator,2894826.1127702314,3267938.3505196967,3326294.628847473,9489059.0921374,0.6563651371600859,CA,34.461667,-118.7511,WAT,0.0,0.0,0.0,6228287.572530925,0.0
Santa Clara,18070102.0,4210833904.23,18070102,California Independent System Operator,2894826.1127702314,3267938.3505196967,3326294.628847473,9489059.0921374,0.6563651371600859,CA,34.6853,-118.7881,WAT,0.0,11.18333208285872,0.0,6228287.572530925,0.0
Calleguas,18070103.0,971031005.758,18070103,California Independent System Operator,2894826.1127702314,3267938.3505196967,3326294.628847473,9489059.0921374,0.14349837485426392,CA,34.161951,-119.047916,NG,19144.054,0.797026152611596,0.4029818128236433,1361664.558617794,3823918.2349402043
Calleguas,18070103.0,971031005.758,18070103,California Independent System Operator,2894826.1127702314,3267938.3505196967,3326294.628847473,9489059.0921374,0.14349837485426392,CA,34.1958,-119.1664,NG,69504.694,0.797026152611596,0.44253030013625194,1361664.558617794,4199196.168054194
Calleguas,18070103.0,971031005.758,18070103,California Independent System Operator,2894826.1127702314,3267938.3505196967,3326294.628847473,9489059.0921374,0.14349837485426392,CA,34.179722,-119.083056,NG,28869.026,0.797026152611596,0.5411352790117904,1361664.558617794,5134864.639383138
Calleguas,18070103.0,971031005.758,18070103,California Independent System Operator,2894826.1127702314,3267938.3505196967,3326294.628847473,9489059.0921374,0.14349837485426392,CA,34.2067,-119.2511,NG,0.0,0.797026152611596,0.0,1361664.558617794,0.0
Calleguas,18070103.0,971031005.758,18070103,California Independent System Operator,2894826.1127702314,3267938.3505196967,3326294.628847473,9489059.0921374,0.14349837485426392,CA,34.205556,-119.246944,NG,14301.567,0.797026152611596,0.5968436274100659,1361664.558617794,5663484.449259752
Calleguas,18070103.0,971031005.758,18070103,California Independent System Operator,2894826.1127702314,3267938.3505196967,3326294.628847473,9489059.0921374,0.14349837485426392,CA,34.1292,-119.1689,NG,129090.509,0.797026152611596,0.6939790285729646,1361664.558617794,6585208.01083297
Calleguas,18070103.0,971031005.758,18070103,California Independent System Operator,2894826.1127702314,3267938.3505196967,3326294.628847473,9489059.0921374,0.14349837485426392,CA,34.196,-119.1667,NG,215104.389,0.797026152611596,0.38562857250422194,1361664.558617794,3659252.3121091537
Calleguas,18070103.0,971031005.758,18070103,California Independent System Operator,2894826.1127702314,3267938.3505196967,3326294.628847473,9489059.0921374,0.14349837485426392,CA,34.1414,-119.1831,NG,61917.335,0.797026152611596,0.3275390926691988,1361664.558617794,3108037.805323095
Calleguas,18070103.0,971031005.758,18070103,California Independent System Operator,2894826.1127702314,3267938.3505196967,3326294.628847473,9489059.0921374,0.14349837485426392,CA,34.140501,-119.184529,OBG,531.525,1.93755189619717,0.08641279245859088,1361664.558617794,819976.0939561739
Calleguas,18070103.0,971031005.758,18070103,California Independent System Operator,2894826.1127702314,3267938.3505196967,3326294.628847473,9489059.0921374,0.14349837485426392,CA,34.2253,-119.0858,WAT,0.0,0.0,0.0,1361664.558617794,0.0
Calleguas,18070103.0,971031005.758,18070103,California Independent System Operator,2894826.1127702314,3267938.3505196967,3326294.628847473,9489059.0921374,0.14349837485426392,CA,34.2089,-119.13,SUN,0.0,0.0076,0.0,1361664.558617794,0.0
,,,18070104,,,,,,2.1801613399355317,CA,33.794283,-118.241405,SUN,0.0,0.0076,0.0,,
,,,18070104,,,,,,2.1801613399355317,CA,33.8504,-118.395,NG,213959.274,0.797026152611596,0.7794310309026729,,
,,,18070104,,,,,,2.1801613399355317,CA,34.1511,-118.7236,LFG,0.0,1.93755189619717,0.0,,
,,,18070104,,,,,,2.1801613399355317,CA,34.075,-118.36,SUN,0.0,0.0076,0.0,,
,,,18070104,,,,,,2.1801613399355317,CA,33.943889,-118.404167,NG,9131.728,0.797026152611596,0.2982665273059838,,
,,,18070104,,,,,,2.1801613399355317,CA,33.792694,-118.252407,SUN,0.0,0.0076,0.0,,
,,,18070104,,,,,,2.1801613399355317,CA,33.8431,-118.2347,WH,0.0,1.61,0.0,,
,,,18070104,,,,,,2.1801613399355317,CA,33.910556,-118.425,NG,535285.719,0.797026152611596,0.5074866170890937,,
,,,18070104,,,,,,2.1801613399355317,CA,33.9058,-118.4031,NG,782420.649,0.797026152611596,0.6183554810029044,,
,,,18070104,,,,,,2.1801613399355317,CA,33.791667,-118.234722,PRG,127228.71,1.61,0.3314798964900996,,
,,,18070104,,,,,,2.1801613399355317,CA,33.8482,-118.3055,SUN,0.0,0.0076,0.0,,
,,,18070104,,,,,,2.1801613399355317,CA,33.7706,-118.2656,NG,32150.091,0.797026152611596,0.8656459612277868,,
,,,18070104,,,,,,2.1801613399355317,CA,33.838056,-118.315,NG,0.0,0.797026152611596,0.0,,
,,,18070104,,,,,,2.1801613399355317,CA,33.9254,-118.4298,OBG,16039.818,1.93755189619717,0.10615436307423849,,
,,,18070104,,,,,,2.1801613399355317,CA,34.136111,-118.701944,SUN,0.0,0.0076,0.0,,
,,,18070104,,,,,,2.1801613399355317,CA,33.7641,-118.2248,NG,23675.672,0.797026152611596,1.0517379059126648,,
,,,18070104,,,,,,2.1801613399355317,CA,33.783102,-118.28493,SUN,0.0,0.0076,0.0,,
,,,18070104,,,,,,2.1801613399355317,CA,33.7686,-118.2867,OG,127320.124,1.61,0.308941693742311,,
,,,18070104,,,,,,2.1801613399355317,CA,33.7331,-118.27722,SUN,0.0,0.0076,0.0,,
,,,18070104,,,,,,2.1801613399355317,CA,33.727977,-118.280032,SUN,0.0,0.0076,0.0,,
,,,18070104,,,,,,2.1801613399355317,CA,33.918151,-118.427648,NG,789648.98,0.797026152611596,0.44192483938125404,,
,,,18070104,,,,,,2.1801613399355317,CA,33.759236,-118.239922,MSW,152374.274,1.93755189619717,0.8961136798028688,,
,,,18070104,,,,,,2.1801613399355317,CA,33.77697,-118.22821,WH,0.0,1.61,0.0,,
,,,18070104,,,,,,2.1801613399355317,CA,33.7684,-118.2141,NG,214386.247,0.797026152611596,0.6130593653399066,,
,,,18070104,,,,,,2.1801613399355317,CA,33.85336,-118.33,PRG,60939.485,1.61,0.2733190333735496,,
,,,18070104,,,,,,2.1801613399355317,CA,33.7683,-118.2836,OBG,1646.053,1.93755189619717,0.01041792508955583,,
,,,18070104,,,,,,2.1801613399355317,CA,34.0692,-118.4439,NG,89512.619,0.797026152611596,0.3089475829554005,,
,,,18070104,,,,,,2.1801613399355317,CA,33.850556,-118.304167,NG,0.0,0.797026152611596,0.0,,
,,,18070104,,,,,,2.1801613399355317,CA,33.816647,-118.244841,NG,983604.463,0.797026152611596,0.3291082341596469,,
,,,18070104,,,,,,2.1801613399355317,CA,33.766067,-118.288925,SUN,0.0,0.0076,0.0,,
,,,18070104,,,,,,2.1801613399355317,CA,33.766067,-118.284733,SUN,0.0,0.0076,0.0,,
,,,18070104,,,,,,2.1801613399355317,CA,33.763012,-118.286558,SUN,0.0,0.0076,0.0,,
,,,18070104,,,,,,2.1801613399355317,CA,33.764227,-118.288925,SUN,0.0,0.0076,0.0,,
,,,18070104,,,,,,2.1801613399355317,CA,33.764227,-118.284733,SUN,0.0,0.0076,0.0,,
,,,18070104,,,,,,2.1801613399355317,CA,33.762421,-118.288214,SUN,0.0,0.0076,0.0,,
,,,18070104,,,,,,2.1801613399355317,CA,33.7803,-118.24,WH,0.0,1.61,0.0,,
Los Angeles,18070105.0,2152190652.21,18070105,LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities,44089.54832729828,138731.6012743872,141208.62607244318,324029.7756741287,0.9786705760934495,CA,34.026944,-118.224167,SUN,0.0,0.0076,0.0,317118.40723043075,0.0
Los Angeles,18070105.0,2152190652.21,18070105,LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities,44089.54832729828,138731.6012743872,141208.62607244318,324029.7756741287,0.9786705760934495,CA,34.189857,-118.451355,SUN,0.0,0.0076,0.0,317118.40723043075,0.0
Los Angeles,18070105.0,2152190652.21,18070105,LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities,44089.54832729828,138731.6012743872,141208.62607244318,324029.7756741287,0.9786705760934495,CA,34.196324,-118.448225,NG,0.0,0.797026152611596,0.0,317118.40723043075,0.0
Los Angeles,18070105.0,2152190652.21,18070105,LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities,44089.54832729828,138731.6012743872,141208.62607244318,324029.7756741287,0.9786705760934495,CA,34.138467,-118.1256,NG,28120.447,0.797026152611596,0.31221698291272054,317118.40723043075,101167.59893486211
Los Angeles,18070105.0,2152190652.21,18070105,LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities,44089.54832729828,138731.6012743872,141208.62607244318,324029.7756741287,0.9786705760934495,CA,34.1358,-118.1267,OBG,0.0,1.93755189619717,0.0,317118.40723043075,0.0
Los Angeles,18070105.0,2152190652.21,18070105,LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities,44089.54832729828,138731.6012743872,141208.62607244318,324029.7756741287,0.9786705760934495,CA,34.145,-118.390833,NG,0.0,0.797026152611596,0.0,317118.40723043075,0.0
Los Angeles,18070105.0,2152190652.21,18070105,LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities,44089.54832729828,138731.6012743872,141208.62607244318,324029.7756741287,0.9786705760934495,CA,34.277355,-118.429836,SUN,0.0,0.0076,0.0,317118.40723043075,0.0
Los Angeles,18070105.0,2152190652.21,18070105,LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities,44089.54832729828,138731.6012743872,141208.62607244318,324029.7756741287,0.9786705760934495,CA,34.0564,-118.2436,NG,32867.175,0.797026152611596,0.3192165556224627,317118.40723043075,103435.6689098146
Los Angeles,18070105.0,2152190652.21,18070105,LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities,44089.54832729828,138731.6012743872,141208.62607244318,324029.7756741287,0.9786705760934495,CA,33.9949,-118.1538,MSW,28538.185,1.93755189619717,0.7929035619026451,317118.40723043075,256924.36329453168
Los Angeles,18070105.0,2152190652.21,18070105,LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities,44089.54832729828,138731.6012743872,141208.62607244318,324029.7756741287,0.9786705760934495,CA,34.243333,-118.530556,NG,0.0,0.797026152611596,0.0,317118.40723043075,0.0
Los Angeles,18070105.0,2152190652.21,18070105,LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities,44089.54832729828,138731.6012743872,141208.62607244318,324029.7756741287,0.9786705760934495,CA,34.2619,-118.6242,WAT,0.0,0.0,0.0,317118.40723043075,0.0
Los Angeles,18070105.0,2152190652.21,18070105,LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities,44089.54832729828,138731.6012743872,141208.62607244318,324029.7756741287,0.9786705760934495,CA,34.071389,-118.196111,SUN,0.0,0.0076,0.0,317118.40723043075,0.0
Los Angeles,18070105.0,2152190652.21,18070105,LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities,44089.54832729828,138731.6012743872,141208.62607244318,324029.7756741287,0.9786705760934495,CA,34.126,-118.1494,NG,46679.752,0.797026152611596,0.4353101442723213,317118.40723043075,141053.44839723286
Los Angeles,18070105.0,2152190652.21,18070105,LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities,44089.54832729828,138731.6012743872,141208.62607244318,324029.7756741287,0.9786705760934495,CA,34.162327,-118.283684,MWH,0.0,1.61,0.0,317118.40723043075,0.0
Los Angeles,18070105.0,2152190652.21,18070105,LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities,44089.54832729828,138731.6012743872,141208.62607244318,324029.7756741287,0.9786705760934495,CA,34.1556,-118.2782,NG,104281.406,0.797026152611596,0.7407402045745134,317118.40723043075,240021.88232108776
Los Angeles,18070105.0,2152190652.21,18070105,LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities,44089.54832729828,138731.6012743872,141208.62607244318,324029.7756741287,0.9786705760934495,CA,33.9986,-118.2219,NG,3223.68,0.797026152611596,0.8071306960440661,317118.40723043075,261534.37837886205
Los Angeles,18070105.0,2152190652.21,18070105,LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities,44089.54832729828,138731.6012743872,141208.62607244318,324029.7756741287,0.9786705760934495,CA,34.1772,-118.3147,NG,7947.768,0.797026152611596,0.6731973572759614,317118.40723043075,218135.98866254603
Los Angeles,18070105.0,2152190652.21,18070105,LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities,44089.54832729828,138731.6012743872,141208.62607244318,324029.7756741287,0.9786705760934495,CA,34.319722,-118.430833,SUN,0.0,0.0076,0.0,317118.40723043075,0.0
Los Angeles,18070105.0,2152190652.21,18070105,LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities,44089.54832729828,138731.6012743872,141208.62607244318,324029.7756741287,0.9786705760934495,CA,34.1786,-118.3153,NG,670265.424,0.6947935099115433,0.43775466187373624,317118.40723043075,141845.5448872508
Los Angeles,18070105.0,2152190652.21,18070105,LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities,44089.54832729828,138731.6012743872,141208.62607244318,324029.7756741287,0.9786705760934495,CA,33.9986,-118.2219,NG,236435.882,0.797026152611596,0.493229310564228,317118.40723043075,159820.98285803193
Los Angeles,18070105.0,2152190652.21,18070105,LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities,44089.54832729828,138731.6012743872,141208.62607244318,324029.7756741287,0.9786705760934495,CA,34.0578,-118.229722,SUN,0.0,0.0076,0.0,317118.40723043075,0.0
Los Angeles,18070105.0,2152190652.21,18070105,LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities,44089.54832729828,138731.6012743872,141208.62607244318,324029.7756741287,0.9786705760934495,CA,34.2925,-118.389444,LFG,0.0,1.93755189619717,0.0,317118.40723043075,0.0
Los Angeles,18070105.0,2152190652.21,18070105,LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities,44089.54832729828,138731.6012743872,141208.62607244318,324029.7756741287,0.9786705760934495,CA,34.236667,-118.565833,SUN,0.0,0.0076,0.0,317118.40723043075,0.0
Los Angeles,18070105.0,2152190652.21,18070105,LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities,44089.54832729828,138731.6012743872,141208.62607244318,324029.7756741287,0.9786705760934495,CA,34.1283,-118.206903,SUN,0.0,0.0076,0.0,317118.40723043075,0.0
Los Angeles,18070105.0,2152190652.21,18070105,LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities,44089.54832729828,138731.6012743872,141208.62607244318,324029.7756741287,0.9786705760934495,CA,34.326242,-118.44477,NG,5000.793,0.797026152611596,0.3285456277511333,317118.40723043075,106458.5660589155
Los Angeles,18070105.0,2152190652.21,18070105,LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities,44089.54832729828,138731.6012743872,141208.62607244318,324029.7756741287,0.9786705760934495,CA,34.183611,-118.574722,SUN,0.0,0.0076,0.0,317118.40723043075,0.0
Los Angeles,18070105.0,2152190652.21,18070105,LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities,44089.54832729828,138731.6012743872,141208.62607244318,324029.7756741287,0.9786705760934495,CA,34.08145,-118.15191,NG,0.0,0.797026152611596,0.0,317118.40723043075,0.0
Los Angeles,18070105.0,2152190652.21,18070105,LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities,44089.54832729828,138731.6012743872,141208.62607244318,324029.7756741287,0.9786705760934495,CA,34.004722,-118.09917,WAT,0.0,0.0,0.0,317118.40723043075,0.0
Los Angeles,18070105.0,2152190652.21,18070105,LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities,44089.54832729828,138731.6012743872,141208.62607244318,324029.7756741287,0.9786705760934495,CA,34.312778,-118.492778,WAT,0.0,0.0,0.0,317118.40723043075,0.0
Los Angeles,18070105.0,2152190652.21,18070105,LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities,44089.54832729828,138731.6012743872,141208.62607244318,324029.7756741287,0.9786705760934495,CA,34.335678,-118.519188,LFG,0.0,1.93755189619717,0.0,317118.40723043075,0.0
Los Angeles,18070105.0,2152190652.21,18070105,LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities,44089.54832729828,138731.6012743872,141208.62607244318,324029.7756741287,0.9786705760934495,CA,33.977922,-118.2587,SUN,0.0,0.0076,0.0,317118.40723043075,0.0
Los Angeles,18070105.0,2152190652.21,18070105,LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities,44089.54832729828,138731.6012743872,141208.62607244318,324029.7756741287,0.9786705760934495,CA,34.248889,-118.483333,SUN,0.0,0.0076,0.0,317118.40723043075,0.0
Los Angeles,18070105.0,2152190652.21,18070105,LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities,44089.54832729828,138731.6012743872,141208.62607244318,324029.7756741287,0.9786705760934495,CA,34.244991,-118.391327,NG,651471.797,0.7342621317558065,0.43664973411136093,317118.40723043075,141487.5153922722
